Group1,CWAP,,,,,,,
BINS,,,,,,,,
WaferType,QtyNeeded,FeasibleClasses,,,,,,
19,MO46W49,136479,,,,,,
19,HN46W50,136305,,,,,,
Group27,WAP,,,,,,,
BINS,,,,,,,,
WaferType,QtyNeeded,FeasibleClasses,,,,,,
20,324687,,,,,,,
20,324687,,,,,,,
20,4766013,,,,,,,
20,3269670,,,,,,,
WAFERS,,,,,,,,
WaferType,ID,QtyTotal,Qty20,Qty21,Qty22,Qty23,Qty24,Qty25
20,JUJMW20,281925,,,,,,
20,XTL5W49,282129,,,,,,
20,QLL5W50,283593,,,,,,
20,NDJFW19,283512,,,,,,
20,UJJFW20,281499,,,,,,
20,AJJFW21,275109,,,,,,
20,QKJFW22,283551,,,,,,
20,VWJFW23,274716,,,,,,
20,VYJFW24,281619,,,,,,
20,LXJFW25,283602,,,,,,
20,VLJFW26,283557,,,,,,
20,ZGJFW27,282306,,,,,,
20,RMJFW28,283593,,,,,,
20,YAJFW29,283644,,,,,,
20,UNJFW30,281802,,,,,,
20,PDJFW31,282657,,,,,,
20,JVJFW32,283647,,,,,,
20,UKJFW33,283635,,,,,,
20,XSJFW34,282642,,,,,,
20,SNJFW35,271500,,,,,,
20,FYJFW36,280896,,,,,,
20,QYJFW37,282816,,,,,,
20,HCJFW38,280302,,,,,,
20,JZJFW39,283554,,,,,,
20,UBJFW40,283530,,,,,,
20,OOJFW41,277449,,,,,,
20,CJJFW42,283593,,,,,,
20,RXJFW43,283503,,,,,,
20,URJFW44,283674,,,,,,
20,CDJFW45,283626,,,,,,
20,NMJFW46,282936,,,,,,
20,IGJFW47,282420,,,,,,
20,TWJFW48,282081,,,,,,
20,AUJFW49,279252,,,,,,
20,PLJFW50,283527,,,,,,
20,ZCX2W01,281226,,,,,,
20,GXX2W02,282744,,,,,,
20,SXX2W04,280644,,,,,,
20,VBX2W05,283386,,,,,,
20,YPX2W06,282399,,,,,,
20,CZX2W07,282474,,,,,,
20,GTX2W12,271227,,,,,,
20,ZBX2W13,283308,,,,,,
20,AAX2W14,283134,,,,,,
20,DWX2W15,283497,,,,,,
20,PFX2W16,260358,,,,,,
20,QOX2W18,283572,,,,,,
20,ASX2W19,282648,,,,,,
20,PJX2W20,283551,,,,,,
20,FLX2W21,283401,,,,,,
20,CPX2W22,283326,,,,,,
20,JJX2W23,282879,,,,,,
20,BLX2W24,281904,,,,,,
20,HFX2W25,277467,,,,,,
20,QU58W01,283410,,,,,,
20,CT58W02,280308,,,,,,
20,TN58W03,283506,,,,,,
20,BO58W04,282261,,,,,,
20,GP58W05,272376,,,,,,
20,HR58W07,275691,,,,,,
20,VA58W08,270702,,,,,,
20,QS58W10,267618,,,,,,
20,VT58W11,282660,,,,,,
20,MS58W12,283488,,,,,,
20,WA58W13,283647,,,,,,
20,HL58W14,283584,,,,,,
20,WM58W15,283629,,,,,,
20,MN58W18,283587,,,,,,
20,PW58W19,283593,,,,,,
20,RN58W20,281694,,,,,,
20,TV58W24,272736,,,,,,
20,JJ58W25,280509,,,,,,
20,UW58W26,267780,,,,,,
20,MC58W27,277341,,,,,,
20,MM58W29,283602,,,,,,
20,LZ58W30,282468,,,,,,
20,CN58W31,283017,,,,,,
20,PB58W32,283173,,,,,,
20,YR58W33,281136,,,,,,
20,NI58W34,283644,,,,,,
20,ZP58W35,283605,,,,,,
20,IP58W36,283458,,,,,,
20,MR58W38,279750,,,,,,
20,WG58W39,283464,,,,,,
20,AO58W40,275154,,,,,,
20,YJ58W41,282531,,,,,,
20,YT58W42,279615,,,,,,
20,XA58W43,282387,,,,,,
20,QH58W44,283608,,,,,,
20,YZ58W45,283482,,,,,,
20,GJ58W46,281817,,,,,,
20,FK58W47,279729,,,,,,
20,OI58W48,282702,,,,,,
20,II58W49,280014,,,,,,
20,WL58W50,282687,,,,,,
20,OXN0W01,274416,,,,,,
20,JJN0W02,279030,,,,,,
20,OEN0W03,277269,,,,,,
20,MTN0W04,282789,,,,,,
20,WCN0W05,278994,,,,,,
20,ZGN0W07,279072,,,,,,
20,CYN0W10,275385,,,,,,
20,NCN0W11,281361,,,,,,
20,BJN0W12,273282,,,,,,
20,QPN0W13,282510,,,,,,
20,KQN0W14,282855,,,,,,
20,SON0W15,277827,,,,,,
20,BPN0W16,282141,,,,,,
20,KYN0W17,282156,,,,,,
20,BEN0W18,279795,,,,,,
20,INN0W19,282690,,,,,,
20,JON0W20,281898,,,,,,
20,ZAN0W21,281442,,,,,,
20,AON0W22,282867,,,,,,
20,FTN0W23,282357,,,,,,
20,NXN0W24,275646,,,,,,
20,KVN0W25,282312,,,,,,
20,ZAN0W26,281880,,,,,,
20,HHN0W27,280128,,,,,,
20,WMN0W28,282531,,,,,,
20,GZN0W29,279456,,,,,,
20,SHN0W30,282903,,,,,,
20,AYN0W31,281631,,,,,,
20,EVN0W32,282528,,,,,,
20,HYN0W33,282699,,,,,,
20,UNN0W34,281694,,,,,,
20,SSN0W35,272787,,,,,,
20,ULN0W36,283221,,,,,,
20,XNN0W37,282852,,,,,,
20,YMN0W38,280302,,,,,,
20,CNN0W39,282138,,,,,,
20,EWN0W40,282963,,,,,,
20,BNN0W41,278757,,,,,,
20,GXN0W42,281823,,,,,,
20,OBN0W43,281403,,,,,,
20,ICN0W44,282792,,,,,,
20,CON0W45,278061,,,,,,
20,YJN0W46,283614,,,,,,
20,VBN0W47,281673,,,,,,
20,OBN0W48,283248,,,,,,
20,VFN0W49,282489,,,,,,
20,HGN0W50,282579,,,,,,
20,ZAJ2W01,280911,,,,,,
20,FRJ2W02,283656,,,,,,
20,BOJ2W03,282162,,,,,,
20,CTJ2W04,283638,,,,,,
20,JJJ2W05,283644,,,,,,
20,KTJ2W06,282615,,,,,,
20,VVJ2W07,283617,,,,,,
20,GNJ2W08,283617,,,,,,
20,RHJ2W09,283554,,,,,,
20,GGJ2W10,281322,,,,,,
20,QRJ2W11,283653,,,,,,
20,LDJ2W12,283629,,,,,,
20,ULJ2W13,280761,,,,,,
20,QVJ2W14,278547,,,,,,
20,ZWJ2W15,283629,,,,,,
20,QXJ2W16,281994,,,,,,
20,GXJ2W17,282978,,,,,,
20,XBJ2W18,283554,,,,,,
20,IOJ2W19,281859,,,,,,
20,WAJ2W20,283617,,,,,,
20,YOJ2W21,283644,,,,,,
20,TSJ2W22,281463,,,,,,
20,EFJ2W23,283599,,,,,,
20,NZJ2W24,282603,,,,,,
20,VBJ2W25,283455,,,,,,
20,JOJ2W26,277008,,,,,,
20,YAJ2W27,274641,,,,,,
20,PHJ2W28,280296,,,,,,
20,OBJ2W29,280818,,,,,,
20,XQJ2W30,283638,,,,,,
20,XHJ2W31,280503,,,,,,
20,UMJ2W32,278127,,,,,,
20,SMJ2W34,283647,,,,,,
20,NXJ2W35,281295,,,,,,
20,YFJ2W36,279774,,,,,,
20,EDJ2W37,283683,,,,,,
20,LGJ2W38,283683,,,,,,
20,HBJ2W39,280638,,,,,,
20,YSJ2W40,280332,,,,,,
20,YOJ2W41,280926,,,,,,
20,XRJ2W42,281358,,,,,,
20,AXJ2W43,283014,,,,,,
20,MCJ2W44,283590,,,,,,
20,ZFJ2W45,266553,,,,,,
20,IPJ2W46,269475,,,,,,
20,MGJ2W47,278601,,,,,,
20,QGJ2W48,282981,,,,,,
20,CRJ2W49,283674,,,,,,
20,UGJ2W50,277779,,,,,,
Group28,WAP,,,,,,,
BINS,,,,,,,,
WaferType,QtyNeeded,FeasibleClasses,,,,,,
21,4766013,,,,,,,
21,3269670,,,,,,,
21,273486,,,,,,,
21,273486,,,,,,,
WAFERS,,,,,,,,
WaferType,ID,QtyTotal,Qty20,Qty21,Qty22,Qty23,Qty24,Qty25
21,ASM5W23,280827,,,,,,
21,SPC4W45,282078,,,,,,
21,AQC4W46,283596,,,,,,
21,WG0CW28,282081,,,,,,
21,CR0CW29,283617,,,,,,
21,TN0CW30,281217,,,,,,
21,JV0CW31,283536,,,,,,
21,DI0CW32,281094,,,,,,
21,SF0CW33,267564,,,,,,
21,GW0CW34,279852,,,,,,
21,ZQ0CW35,283581,,,,,,
21,NH0CW36,283542,,,,,,
21,PJ0CW38,282984,,,,,,
21,SY0CW39,283638,,,,,,
21,MF0CW40,283671,,,,,,
21,EQ0CW41,283623,,,,,,
21,HR0CW42,283623,,,,,,
21,SG0CW43,281184,,,,,,
21,WH0CW44,280908,,,,,,
21,RK0CW45,279831,,,,,,
21,BG0CW46,279315,,,,,,
21,ZH0CW47,283599,,,,,,
21,MU0CW48,282315,,,,,,
21,FR0CW49,283005,,,,,,
21,CH0CW50,283551,,,,,,
21,NW0AW01,280293,,,,,,
21,KY0AW02,281961,,,,,,
21,HK0AW03,278907,,,,,,
21,EK0AW04,282204,,,,,,
21,AR0AW05,283212,,,,,,
21,XX0AW06,283605,,,,,,
21,UX0AW07,283581,,,,,,
21,ND0AW08,283629,,,,,,
21,GS0AW09,282591,,,,,,
21,DX0AW10,283557,,,,,,
21,LK0AW11,282834,,,,,,
21,OW0AW12,281796,,,,,,
21,UT0AW13,283524,,,,,,
21,QF0AW14,283548,,,,,,
21,VV0AW15,283566,,,,,,
21,DB0AW16,283614,,,,,,
21,VE0AW17,283608,,,,,,
21,RH0AW18,283623,,,,,,
21,FI0AW19,282552,,,,,,
21,JI0AW20,283470,,,,,,
21,BM0AW21,282786,,,,,,
21,HZ0AW22,243909,,,,,,
21,MD0AW24,277908,,,,,,
21,LB0AW25,280731,,,,,,
21,UI0AW26,282618,,,,,,
21,NN0AW27,283563,,,,,,
21,NF0AW28,281961,,,,,,
21,VD0AW29,282465,,,,,,
21,HO0AW30,283650,,,,,,
21,DO0AW31,282153,,,,,,
21,TY0AW32,283626,,,,,,
21,OF0AW33,281688,,,,,,
21,NW0AW34,283554,,,,,,
21,CP0AW35,283416,,,,,,
21,FF0AW36,283620,,,,,,
21,XX0AW37,283662,,,,,,
21,IV0AW38,283653,,,,,,
21,VZ0AW39,283599,,,,,,
21,CO0AW40,283593,,,,,,
21,JQ0AW41,282246,,,,,,
21,HO0AW42,283515,,,,,,
21,LN0AW43,283536,,,,,,
21,HQ0AW44,282936,,,,,,
21,NQ0AW45,282717,,,,,,
21,IO0AW46,283575,,,,,,
21,ZQ0AW47,283599,,,,,,
21,FV0AW48,283581,,,,,,
21,OC0AW49,283608,,,,,,
21,YC0AW50,283596,,,,,,
21,MQPJW01,282642,,,,,,
21,BWPJW02,283476,,,,,,
21,VPPJW03,282840,,,,,,
21,KQPJW04,236865,,,,,,
21,ESPJW05,280653,,,,,,
21,JWPJW06,277983,,,,,,
21,ASPJW07,283515,,,,,,
21,EMPJW08,281004,,,,,,
21,GEPJW09,283458,,,,,,
21,NBPJW10,281553,,,,,,
21,XXPJW12,281412,,,,,,
21,ILPJW13,283437,,,,,,
21,HRPJW14,283479,,,,,,
21,FHPJW15,283482,,,,,,
21,SNPJW16,282687,,,,,,
21,GTPJW17,283473,,,,,,
21,BAPJW18,283458,,,,,,
21,CSPJW19,274302,,,,,,
21,PLPJW20,281919,,,,,,
21,SVPJW21,282687,,,,,,
21,CRPJW22,283494,,,,,,
21,MUPJW23,279918,,,,,,
21,GMPJW24,283446,,,,,,
21,NGPJW25,283317,,,,,,
21,LSPJW26,283500,,,,,,
21,OJPJW27,280293,,,,,,
21,PWPJW28,283488,,,,,,
21,EPPJW29,283482,,,,,,
21,HQPJW30,283539,,,,,,
21,PEPJW31,283545,,,,,,
21,JDPJW32,283527,,,,,,
21,XQPJW33,281970,,,,,,
21,MQPJW34,283152,,,,,,
21,VAPJW35,283494,,,,,,
21,QLPJW36,282261,,,,,,
21,XVPJW37,283461,,,,,,
21,MRPJW38,283341,,,,,,
21,ZGPJW39,283386,,,,,,
21,KOPJW40,283407,,,,,,
21,EVPJW41,283008,,,,,,
21,EYPJW42,281214,,,,,,
21,VZPJW43,280674,,,,,,
21,YWPJW44,281076,,,,,,
21,DEPJW45,283515,,,,,,
21,WNPJW46,283083,,,,,,
21,LYPJW47,283509,,,,,,
21,WOPJW48,283386,,,,,,
21,LYPJW49,280857,,,,,,
21,TVPJW50,283560,,,,,,
21,IQ5YW27,282156,,,,,,
21,QN5YW28,282825,,,,,,
21,QZ5YW29,281832,,,,,,
21,UT5YW30,281835,,,,,,
21,XX5YW31,281844,,,,,,
21,XX5YW32,281622,,,,,,
21,ET5YW33,283572,,,,,,
21,LU5YW34,280917,,,,,,
21,AL5YW36,282978,,,,,,
21,IX5YW37,277638,,,,,,
21,RQ5YW38,283506,,,,,,
21,MQ5YW39,279399,,,,,,
21,DC5YW40,283542,,,,,,
21,AY5YW41,282771,,,,,,
21,ZX5YW42,282825,,,,,,
21,FA5YW43,283536,,,,,,
21,NP5YW44,283287,,,,,,
21,FO5YW46,277719,,,,,,
21,EQ5YW47,280683,,,,,,
21,HV5YW48,282795,,,,,,
21,EF5YW49,282606,,,,,,
21,YG5YW50,282834,,,,,,
21,HYJNW01,282792,,,,,,
21,JRJNW02,282627,,,,,,
21,NCJNW03,282270,,,,,,
21,OAJNW04,283521,,,,,,
21,QVJNW05,283482,,,,,,
21,DSJNW06,283569,,,,,,
21,EAJNW07,283560,,,,,,
21,JOJNW08,283512,,,,,,
21,ZWJNW09,283515,,,,,,
21,TAJNW10,283503,,,,,,
21,RWJNW11,283524,,,,,,
21,KOJNW12,283527,,,,,,
21,NWJNW13,283545,,,,,,
21,PJJNW14,283560,,,,,,
21,DMJNW15,283551,,,,,,
21,SMJNW16,283557,,,,,,
21,RFJNW17,283527,,,,,,
21,JFJNW18,282309,,,,,,
21,TJJNW19,280149,,,,,,
21,KXJNW20,280920,,,,,,
21,JFJNW21,279630,,,,,,
21,JRJNW22,279030,,,,,,
21,LNJNW23,282495,,,,,,
21,KEJNW24,280098,,,,,,
21,GTJNW25,282828,,,,,,
21,WITVW01,283356,,,,,,
21,LYTVW02,282177,,,,,,
21,PKTVW04,282672,,,,,,
21,OUTVW05,269529,,,,,,
21,DQTVW06,270408,,,,,,
21,METVW07,281172,,,,,,
21,XETVW08,283014,,,,,,
21,CRTVW09,276861,,,,,,
21,AYTVW10,283356,,,,,,
21,QETVW11,283407,,,,,,
21,VQTVW12,283362,,,,,,
21,LWTVW13,283395,,,,,,
21,RMTVW14,283371,,,,,,
21,MTTVW15,280512,,,,,,
21,DATVW16,278427,,,,,,
21,MLTVW18,279477,,,,,,
21,CJTVW19,283368,,,,,,
21,QKTVW20,282246,,,,,,
21,ATTVW21,283362,,,,,,
21,QYTVW23,279744,,,,,,
21,QYTVW24,283353,,,,,,
21,FUTVW25,282162,,,,,,
Group29,WAP,,,,,,,
BINS,,,,,,,,
WaferType,QtyNeeded,FeasibleClasses,,,,,,
22,10985283,,,,,,,
22,10985283,,,,,,,
WAFERS,,,,,,,,
WaferType,ID,QtyTotal,Qty20,Qty21,Qty22,Qty23,Qty24,Qty25
22,KE8LW04,490551,,,,,,
22,HF00W07,516729,,,,,,
22,OU00W08,516759,,,,,,
22,ML00W09,516702,,,,,,
22,NC00W10,516690,,,,,,
22,YG00W11,515703,,,,,,
22,XO00W12,516738,,,,,,
22,HD00W13,510888,,,,,,
22,XU00W17,516573,,,,,,
22,RD00W18,516654,,,,,,
22,EA00W21,516636,,,,,,
22,CN00W24,516699,,,,,,
22,OSVCW02,516633,,,,,,
22,QHVCW03,515748,,,,,,
22,ISVCW04,516606,,,,,,
22,NWVCW07,516675,,,,,,
22,KRVCW08,516708,,,,,,
22,LNVCW09,516705,,,,,,
22,EGVCW10,516681,,,,,,
22,FIVCW11,516477,,,,,,
22,NAVCW12,515790,,,,,,
22,YAVCW13,515343,,,,,,
22,LJVCW14,516699,,,,,,
22,MLVCW15,516681,,,,,,
22,LMVCW16,516660,,,,,,
22,AWVCW17,516723,,,,,,
22,GBVCW18,511899,,,,,,
22,PKVCW20,516603,,,,,,
22,BUVCW21,516645,,,,,,
22,RVVCW22,516636,,,,,,
22,DFVCW23,516651,,,,,,
22,DUVCW24,514743,,,,,,
22,OBVCW25,516657,,,,,,
22,VG17W01,514044,,,,,,
22,CT17W02,514122,,,,,,
22,ZR17W03,513030,,,,,,
22,PI17W04,515889,,,,,,
22,QD17W05,515640,,,,,,
22,CB17W06,516267,,,,,,
22,BE17W07,515673,,,,,,
22,GE17W08,516387,,,,,,
22,VW17W09,515535,,,,,,
22,RR17W10,515871,,,,,,
22,PJ17W11,515112,,,,,,
22,BB17W12,516423,,,,,,
22,LK17W13,516387,,,,,,
22,OJ17W14,516465,,,,,,
22,FI17W15,516504,,,,,,
22,XD17W16,512721,,,,,,
22,MK17W17,516423,,,,,,
22,OF17W18,515568,,,,,,
22,JR17W19,516516,,,,,,
22,NJ17W20,515751,,,,,,
22,GY17W21,514452,,,,,,
22,KM17W22,509829,,,,,,
22,IZ17W23,509061,,,,,,
22,SN17W24,512013,,,,,,
22,OZ17W25,514632,,,,,,
22,JH1AW01,516408,,,,,,
22,CX1AW02,516405,,,,,,
22,LL1AW03,516444,,,,,,
22,FB1AW04,516450,,,,,,
22,IP1AW05,515529,,,,,,
22,CF1AW06,516477,,,,,,
22,DI1AW07,514941,,,,,,
22,FY1AW08,516585,,,,,,
22,PR1AW09,516609,,,,,,
22,QA1AW10,516624,,,,,,
22,VD1AW11,516726,,,,,,
22,II1AW12,460530,,,,,,
22,KR1AW13,511020,,,,,,
22,ZO1AW14,516543,,,,,,
22,TL1AW15,516627,,,,,,
22,RB1AW16,516597,,,,,,
22,VF1AW17,516444,,,,,,
22,YQ1AW18,515757,,,,,,
22,AP1AW19,516444,,,,,,
22,ZC1AW20,516006,,,,,,
22,AH1AW21,516561,,,,,,
22,JY1AW22,516573,,,,,,
22,HB1AW23,516420,,,,,,
22,UB1AW24,516492,,,,,,
22,GJ1AW25,516411,,,,,,
22,KAA4W01,512145,,,,,,
22,XOA4W02,515940,,,,,,
22,DFA4W04,515568,,,,,,
22,YUA4W05,485463,,,,,,
22,MTA4W06,516459,,,,,,
22,MQA4W07,499755,,,,,,
22,HWA4W08,493743,,,,,,
22,XAA4W09,513453,,,,,,
22,KXA4W10,514119,,,,,,
22,JPA4W11,513810,,,,,,
22,XAA4W12,516141,,,,,,
22,SNA4W14,516486,,,,,,
22,ANA4W15,516471,,,,,,
22,UKA4W16,516357,,,,,,
22,AJA4W17,516375,,,,,,
22,XXA4W19,511272,,,,,,
22,HJA4W22,515625,,,,,,
22,BRA5W01,516612,,,,,,
22,EGA5W02,516666,,,,,,
22,CTA5W03,516642,,,,,,
22,SGA5W04,516555,,,,,,
22,CFA5W05,516678,,,,,,
22,QJA5W06,516588,,,,,,
22,AMA5W07,516651,,,,,,
22,AGA5W08,516546,,,,,,
22,QWA5W09,515577,,,,,,
22,SRA5W10,516636,,,,,,
22,MJA5W11,516627,,,,,,
22,IJA5W12,516627,,,,,,
22,OQA5W13,516624,,,,,,
22,KNA5W14,514764,,,,,,
22,TCA5W15,516609,,,,,,
22,WOA5W16,508101,,,,,,
22,JXA5W17,516660,,,,,,
22,VFA5W18,514002,,,,,,
22,WDA5W19,516600,,,,,,
22,VPA5W20,516579,,,,,,
22,XQA5W21,516669,,,,,,
22,YNA5W22,516669,,,,,,
22,XQA5W23,516618,,,,,,
22,NIA5W24,516630,,,,,,
22,JUA5W25,516657,,,,,,
22,SAVXW01,501867,,,,,,
22,FQVXW02,514368,,,,,,
22,XSVXW03,515016,,,,,,
22,JUVXW04,514953,,,,,,
22,SMVXW05,515511,,,,,,
22,JEVXW06,515679,,,,,,
22,MZVXW07,515748,,,,,,
22,IBVXW08,513957,,,,,,
22,ACVXW09,514965,,,,,,
22,RVVXW10,513363,,,,,,
22,KMVXW11,516090,,,,,,
22,BCVXW12,516189,,,,,,
22,UVVXW14,516162,,,,,,
22,LVVXW15,515787,,,,,,
22,MXVXW16,516075,,,,,,
22,CCVXW18,516222,,,,,,
22,DZVXW19,516153,,,,,,
22,KWVXW20,516279,,,,,,
22,JSVXW21,510345,,,,,,
22,ADVXW22,516066,,,,,,
22,WBVXW23,516267,,,,,,
22,LJVXW24,479808,,,,,,
22,GSVXW25,515931,,,,,,
22,DYJVW01,516627,,,,,,
22,EVJVW02,516552,,,,,,
22,QKJVW03,515481,,,,,,
22,QOJVW04,516678,,,,,,
22,KFJVW05,516588,,,,,,
22,YDNYW01,508368,,,,,,
22,WBNYW02,516744,,,,,,
22,HNNYW03,516741,,,,,,
22,IVNYW04,516654,,,,,,
22,JGNYW05,516693,,,,,,
22,ANNYW06,516642,,,,,,
22,PMNYW07,516633,,,,,,
22,SHNYW08,516009,,,,,,
22,CONYW09,515751,,,,,,
22,YINYW10,513210,,,,,,
22,BSNYW11,516726,,,,,,
22,VBNYW12,516615,,,,,,
22,RMNYW13,512274,,,,,,
22,QQNYW14,514812,,,,,,
22,GRNYW15,515055,,,,,,
22,LPNYW16,516474,,,,,,
22,OENYW17,516600,,,,,,
22,XGNYW18,516534,,,,,,
22,WYNYW19,516612,,,,,,
22,WINYW20,516585,,,,,,
22,TPNYW21,516654,,,,,,
22,AANYW22,516684,,,,,,
22,SQNYW23,515994,,,,,,
22,IRNYW24,515568,,,,,,
22,DJNYW25,516627,,,,,,
Group30,WAP,,,,,,,
BINS,,,,,,,,
WaferType,QtyNeeded,FeasibleClasses,,,,,,
23,264762,,,,,,,
23,264762,,,,,,,
23,4817247,,,,,,,
23,4817247,,,,,,,
WAFERS,,,,,,,,
WaferType,ID,QtyTotal,Qty20,Qty21,Qty22,Qty23,Qty24,Qty25
23,ICTDW35,179679,,,,,,
23,QCTDW36,180417,,,,,,
23,EGTDW37,180501,,,,,,
23,HUTDW38,178947,,,,,,
23,KUTDW39,179697,,,,,,
23,XSTDW40,180963,,,,,,
23,ORTDW41,181095,,,,,,
23,VLTDW42,181053,,,,,,
23,YLTDW43,180594,,,,,,
23,OLTDW44,172608,,,,,,
23,KDTDW45,181029,,,,,,
23,RPTDW46,181071,,,,,,
23,OMTDW47,181122,,,,,,
23,RVTDW48,180960,,,,,,
23,IBTDW49,180642,,,,,,
23,EZTDW50,181014,,,,,,
23,MXL0W01,180864,,,,,,
23,JIL0W02,180918,,,,,,
23,YML0W03,170232,,,,,,
23,ARL0W04,181044,,,,,,
23,YCL0W05,181110,,,,,,
23,OBL0W06,181089,,,,,,
23,LAL0W07,181089,,,,,,
23,AIL0W08,180813,,,,,,
23,EGL0W09,180963,,,,,,
23,RXL0W10,181176,,,,,,
23,CSL0W11,180729,,,,,,
23,YFL0W12,180537,,,,,,
23,KBL0W13,181104,,,,,,
23,NRL0W14,181152,,,,,,
23,OLL0W15,179844,,,,,,
23,LIL0W16,181143,,,,,,
23,PXL0W18,178470,,,,,,
23,GRL0W19,179748,,,,,,
23,IML0W20,179022,,,,,,
23,NML0W22,181005,,,,,,
23,LXL0W23,181104,,,,,,
23,MIL0W24,181041,,,,,,
23,PPL0W25,180426,,,,,,
23,DNL0W26,181008,,,,,,
23,LJL0W27,181122,,,,,,
23,QCL0W28,181122,,,,,,
23,KHL0W29,181170,,,,,,
23,WUL0W30,181095,,,,,,
23,YDL0W31,181134,,,,,,
23,XXL0W33,180603,,,,,,
23,ZIL0W34,181071,,,,,,
23,CNL0W36,181101,,,,,,
23,QFL0W37,181092,,,,,,
23,MNL0W38,181164,,,,,,
23,UJL0W39,181026,,,,,,
23,ASL0W40,180744,,,,,,
23,TEL0W41,180024,,,,,,
23,LFL0W42,179784,,,,,,
23,FQL0W43,178107,,,,,,
23,PUL0W44,180891,,,,,,
23,XZL0W45,173844,,,,,,
23,GFL0W46,176094,,,,,,
23,VJL0W47,180717,,,,,,
23,YIL0W49,181125,,,,,,
23,BML0W50,181143,,,,,,
23,SE9MW01,181182,,,,,,
23,OP9MW02,181104,,,,,,
23,NC9MW03,181041,,,,,,
23,VZ9MW04,180111,,,,,,
23,SK9MW05,181197,,,,,,
23,DP9MW06,181197,,,,,,
23,SB9MW07,181212,,,,,,
23,IY9MW08,181209,,,,,,
23,IF9MW09,181209,,,,,,
23,VQ9MW10,181161,,,,,,
23,OI9MW11,180858,,,,,,
23,OC9MW12,181179,,,,,,
23,ZZ9MW13,181176,,,,,,
23,CW9MW14,181200,,,,,,
23,SG9MW15,181209,,,,,,
23,GD9MW16,180732,,,,,,
23,MI9MW18,181191,,,,,,
23,RW9MW19,180651,,,,,,
23,DD9MW20,181164,,,,,,
23,RJ9MW21,181167,,,,,,
23,JF9MW22,181173,,,,,,
23,YF9MW23,181224,,,,,,
23,RI9MW24,180846,,,,,,
23,GE9MW25,181218,,,,,,
23,XW9MW26,181092,,,,,,
23,AT9MW27,181209,,,,,,
23,NK9MW28,180444,,,,,,
23,XJ9MW29,181209,,,,,,
23,QL9MW30,181122,,,,,,
23,QN9MW31,181203,,,,,,
23,AZ9MW32,180993,,,,,,
23,HL9MW34,179415,,,,,,
23,EA9MW35,180354,,,,,,
23,DK9MW36,181104,,,,,,
23,JM9MW37,181062,,,,,,
23,UE9MW38,180663,,,,,,
23,NM9MW39,181062,,,,,,
23,HI9MW40,181110,,,,,,
23,KJ9MW41,181074,,,,,,
23,LR9MW42,181173,,,,,,
23,SX9MW43,181044,,,,,,
23,ZV9MW44,181104,,,,,,
23,FM9MW45,180927,,,,,,
23,QB9MW46,181173,,,,,,
23,KH9MW47,180996,,,,,,
23,GR9MW48,181113,,,,,,
23,NE9MW49,180954,,,,,,
23,IK9MW50,181212,,,,,,
23,YMXYW01,179619,,,,,,
23,ARXYW02,181215,,,,,,
23,EWXYW03,180672,,,,,,
23,ULXYW04,181143,,,,,,
23,CVXYW05,180768,,,,,,
23,GBXYW06,180786,,,,,,
23,DOXYW07,180375,,,,,,
23,ZHXYW08,181200,,,,,,
23,AYXYW09,181128,,,,,,
23,UDXYW10,180567,,,,,,
23,AMXYW11,181185,,,,,,
23,FRXYW12,180054,,,,,,
23,JCXYW13,180195,,,,,,
23,ZCXYW14,181008,,,,,,
23,FCXYW15,181026,,,,,,
23,RIXYW16,181044,,,,,,
23,EWXYW17,181152,,,,,,
23,KXXYW18,181029,,,,,,
23,IUXYW19,180003,,,,,,
23,MWXYW20,181107,,,,,,
23,CNXYW21,181143,,,,,,
23,SKXYW22,181122,,,,,,
23,GPXYW23,181173,,,,,,
23,XWXYW24,181131,,,,,,
23,HZXYW25,181176,,,,,,
23,RPXYW26,167934,,,,,,
23,JEXYW27,169692,,,,,,
23,KLXYW28,160809,,,,,,
23,HJXYW29,161514,,,,,,
23,HCXYW31,180165,,,,,,
23,WSXYW32,181131,,,,,,
23,FAXYW33,181122,,,,,,
23,EXXYW34,180087,,,,,,
23,WGXYW35,179946,,,,,,
23,DCXYW36,181122,,,,,,
23,YGXYW37,180741,,,,,,
23,LYXYW38,181056,,,,,,
23,BMXYW39,180882,,,,,,
23,TVXYW40,181140,,,,,,
23,LUXYW41,181167,,,,,,
23,EDXYW42,181161,,,,,,
23,UGXYW43,181155,,,,,,
23,KBXYW44,180678,,,,,,
23,ZZXYW45,181131,,,,,,
23,MZXYW46,179112,,,,,,
23,QYXYW47,180729,,,,,,
23,MKXYW48,181173,,,,,,
23,ZJXYW49,181161,,,,,,
23,ISXYW50,181188,,,,,,
Group31,WAP,,,,,,,
BINS,,,,,,,,
WaferType,QtyNeeded,FeasibleClasses,,,,,,
24,1297365,,,,,,,
24,1297365,,,,,,,
24,661470,,,,,,,
24,661470,,,,,,,
WAFERS,,,,,,,,
WaferType,ID,QtyTotal,Qty20,Qty21,Qty22,Qty23,Qty24,Qty25
24,FIK3W25,283494,,,,,,
24,SQK3W26,283470,,,,,,
24,SFK3W27,283476,,,,,,
24,ALK3W28,282852,,,,,,
24,DKK3W29,283446,,,,,,
24,CYK3W30,257892,,,,,,
24,RLK3W31,282381,,,,,,
24,XNK3W32,280005,,,,,,
24,XTK3W33,283146,,,,,,
