Group1,CWAP,,,,,,,
BINS,,,,,,,,
WaferType,QtyNeeded,FeasibleClasses,,,,,,
16,JU3YW17,350151,,,,,,
16,GL3YW18,350181,,,,,,
16,SF3YW19,349401,,,,,,
16,FO3YW20,350193,,,,,,
16,IT3YW21,350196,,,,,,
16,WL3YW22,350172,,,,,,
16,TD3YW23,348453,,,,,,
16,AA3YW24,350196,,,,,,
16,PE3YW25,350103,,,,,,
16,AV4VW01,350265,,,,,,
16,DD4VW02,350229,,,,,,
16,TR4VW03,348822,,,,,,
16,TG4VW04,350199,,,,,,
16,SZ4VW05,349056,,,,,,
16,GZ4VW06,349128,,,,,,
16,SS4VW07,350232,,,,,,
16,VB4VW08,350118,,,,,,
16,QS4VW10,350229,,,,,,
16,OR4VW11,350181,,,,,,
16,NT4VW12,350184,,,,,,
16,RX4VW13,350133,,,,,,
16,QF4VW14,350184,,,,,,
16,DU4VW15,350115,,,,,,
16,QD4VW16,350172,,,,,,
16,ZP4VW17,350190,,,,,,
16,PY4VW18,350214,,,,,,
16,UG4VW19,349686,,,,,,
16,YF4VW20,350223,,,,,,
16,AO4VW21,350253,,,,,,
16,RL4VW22,350208,,,,,,
16,MG4VW23,350241,,,,,,
16,II4VW24,350172,,,,,,
16,BD4VW25,350217,,,,,,
16,QR4VW26,350214,,,,,,
16,MH4VW27,350157,,,,,,
16,LY4VW28,350256,,,,,,
16,QH4VW30,350142,,,,,,
16,DG4VW31,350190,,,,,,
16,MN4VW32,349281,,,,,,
16,OZ4VW33,350247,,,,,,
16,QP4VW34,349827,,,,,,
16,ZQ4VW35,350238,,,,,,
16,KT4VW36,350244,,,,,,
16,YO4VW37,350259,,,,,,
16,CK4VW38,350211,,,,,,
16,SA4VW39,350256,,,,,,
16,ZB4VW40,350115,,,,,,
16,GL4VW41,348183,,,,,,
16,PH4VW42,350190,,,,,,
16,EZ4VW43,350175,,,,,,
16,DY4VW44,349431,,,,,,
16,QS4VW45,350223,,,,,,
16,DQ4VW46,350223,,,,,,
16,IM4VW47,350223,,,,,,
16,CS4VW48,350247,,,,,,
16,TN4VW49,349449,,,,,,
16,ZR4VW50,350232,,,,,,
16,VXFRW26,350202,,,,,,
16,GRFRW27,350157,,,,,,
16,YHFRW28,350217,,,,,,
16,FBFRW29,350223,,,,,,
16,PBFRW30,347583,,,,,,
16,PLFRW31,350166,,,,,,
16,ZPFRW32,348057,,,,,,
16,ASFRW33,350097,,,,,,
16,REFRW34,350064,,,,,,
16,IPFRW36,347304,,,,,,
16,VRFRW37,347907,,,,,,
16,YGFRW38,350124,,,,,,
16,MTFRW39,350157,,,,,,
16,LLFRW40,350175,,,,,,
16,MKFRW41,350178,,,,,,
16,REFRW42,350169,,,,,,
16,AIFRW43,349146,,,,,,
16,FJFRW44,348357,,,,,,
16,EXFRW45,350190,,,,,,
16,JWFRW46,350178,,,,,,
16,TCFRW47,350184,,,,,,
16,JPFRW48,350178,,,,,,
16,DSFRW49,349008,,,,,,
16,RSFRW50,350157,,,,,,
16,MKKRW02,339384,,,,,,
16,BOKRW03,350130,,,,,,
16,EKKRW04,349965,,,,,,
16,VEKRW05,345993,,,,,,
16,YZKRW06,350199,,,,,,
16,EEKRW07,350166,,,,,,
16,WUKRW08,350151,,,,,,
16,PEKRW15,345426,,,,,,
16,JKKRW16,350148,,,,,,
16,KQKRW17,350187,,,,,,
16,JQKRW18,350169,,,,,,
16,OTKRW19,350193,,,,,,
16,VMKRW20,350100,,,,,,
16,VTKRW21,350151,,,,,,
16,HJKRW22,348423,,,,,,
16,DUKRW23,350211,,,,,,
16,CSKRW24,348963,,,,,,
16,ZCKRW25,350172,,,,,,
16,IDKRW26,349305,,,,,,
16,APKRW27,347136,,,,,,
16,MBKRW28,348675,,,,,,
16,KEKRW29,350232,,,,,,
16,SEKRW30,349131,,,,,,
16,AZKRW31,350214,,,,,,
16,NEKRW32,350247,,,,,,
16,FTKRW33,350214,,,,,,
16,IAKRW34,349200,,,,,,
16,JVKRW35,349506,,,,,,
16,VHKRW36,350175,,,,,,
16,SSKRW37,349329,,,,,,
16,PCKRW38,350202,,,,,,
16,XPKRW39,350217,,,,,,
16,WKKRW40,349419,,,,,,
16,CDKRW41,348210,,,,,,
16,VNKRW42,350064,,,,,,
16,WFKRW43,349020,,,,,,
16,JUKRW44,350259,,,,,,
16,EHKRW45,350217,,,,,,
16,GJKRW46,349191,,,,,,
16,AQKRW47,350250,,,,,,
16,LVKRW48,349851,,,,,,
16,FCKRW49,346890,,,,,,
16,EKKRW50,350187,,,,,,
16,LBM4W01,348414,,,,,,
16,JDM4W02,350151,,,,,,
16,GAM4W03,348771,,,,,,
16,LIM4W04,350127,,,,,,
16,AJM4W05,350202,,,,,,
16,EVM4W06,350124,,,,,,
16,IHM4W07,350091,,,,,,
16,CXM4W08,345924,,,,,,
16,EAM4W09,343641,,,,,,
16,IZM4W10,350265,,,,,,
16,JNM4W11,350166,,,,,,
16,VBM4W12,350238,,,,,,
16,PMM4W13,350154,,,,,,
16,HBM4W14,350190,,,,,,
16,GUM4W15,350118,,,,,,
16,WUM4W16,350178,,,,,,
16,LMM4W17,350190,,,,,,
16,YAM4W18,350175,,,,,,
16,TRM4W19,350172,,,,,,
16,HVM4W20,349122,,,,,,
16,UBM4W21,344082,,,,,,
16,UVM4W22,350223,,,,,,
16,DKM4W23,350232,,,,,,
16,BSM4W24,350226,,,,,,
16,NNM4W25,350178,,,,,,
16,QFM4W26,350241,,,,,,
16,TEM4W27,350268,,,,,,
16,AYM4W28,347937,,,,,,
16,GIM4W29,346716,,,,,,
16,OTM4W30,349161,,,,,,
16,TJM4W31,350205,,,,,,
16,BFM4W32,350214,,,,,,
16,NJM4W33,350265,,,,,,
16,KVM4W34,350238,,,,,,
16,JCM4W35,348939,,,,,,
16,DNM4W36,350265,,,,,,
16,TMM4W37,348822,,,,,,
16,EHM4W38,350217,,,,,,
16,SAM4W39,350211,,,,,,
16,XEM4W40,350211,,,,,,
16,KOM4W41,350118,,,,,,
16,NTM4W42,348813,,,,,,
16,DQM4W43,348816,,,,,,
16,AGM4W44,348777,,,,,,
16,LAM4W45,348870,,,,,,
16,UKM4W46,347685,,,,,,
16,DNM4W47,348132,,,,,,
16,CLM4W48,349011,,,,,,
16,AOM4W49,348936,,,,,,
16,ITM4W50,350175,,,,,,
16,AFT7W30,348189,,,,,,
16,JLT7W31,346908,,,,,,
16,KDT7W32,348603,,,,,,
16,MHT7W33,348696,,,,,,
16,ATT7W34,348066,,,,,,
16,FFT7W35,348771,,,,,,
16,LJT7W36,348873,,,,,,
16,IFT7W37,343248,,,,,,
16,VIC7W01,350178,,,,,,
16,CWC7W02,350217,,,,,,
16,JDC7W03,348909,,,,,,
16,KJC7W04,350163,,,,,,
16,ITC7W05,349836,,,,,,
16,KFC7W06,349068,,,,,,
16,KTC7W07,349830,,,,,,
16,GEC7W08,346491,,,,,,
16,SEC7W09,349824,,,,,,
16,EEC7W10,350181,,,,,,
16,ECC7W11,346593,,,,,,
16,IAC7W12,348948,,,,,,
16,ETC7W13,348192,,,,,,
16,GSC7W14,350250,,,,,,
16,UOC7W15,350148,,,,,,
16,ZTC7W16,350247,,,,,,
16,EWC7W17,350223,,,,,,
16,PSC7W18,350265,,,,,,
16,MLC7W19,350253,,,,,,
16,KWC7W20,350271,,,,,,
16,VAC7W21,350223,,,,,,
16,CRC7W22,350220,,,,,,
16,THC7W23,349416,,,,,,
16,WGC7W24,349281,,,,,,
16,MBC7W25,350181,,,,,,
16,MGC7W26,345207,,,,,,
16,FDC7W27,344028,,,,,,
16,BTC7W28,345417,,,,,,
16,ZBC7W29,343212,,,,,,
16,SPC7W31,335874,,,,,,
16,XRC7W32,344097,,,,,,
16,OTC7W33,343470,,,,,,
16,TQC7W34,343944,,,,,,
16,BNC7W35,347175,,,,,,
16,EOC7W36,348171,,,,,,
16,SGC7W37,337338,,,,,,
16,TIC7W38,343269,,,,,,
16,JDC7W39,340797,,,,,,
16,ZRC7W40,340953,,,,,,
16,HWC7W41,347250,,,,,,
16,WAC7W42,348213,,,,,,
16,GTC7W43,329181,,,,,,
16,BSC7W44,345255,,,,,,
16,OAC7W45,345825,,,,,,
16,VWC7W46,347586,,,,,,
16,TKC7W47,350136,,,,,,
16,TVC7W48,348249,,,,,,
16,ZEC7W49,346950,,,,,,
16,MIC7W50,348477,,,,,,
16,XCFNW03,350274,,,,,,
16,FJFNW04,350217,,,,,,
16,BXFNW05,350244,,,,,,
16,IFFNW06,350160,,,,,,
16,NXFNW08,350151,,,,,,
16,UXFNW09,348408,,,,,,
16,THFNW11,350217,,,,,,
16,UVFNW12,349326,,,,,,
16,SXFNW13,349536,,,,,,
16,LUFNW14,350286,,,,,,
16,RAFNW16,350262,,,,,,
16,CAFNW17,349488,,,,,,
16,SIFNW18,350274,,,,,,
16,VIFNW19,349212,,,,,,
16,NYFNW20,350256,,,,,,
16,JFFNW23,348855,,,,,,
16,RQFNW24,350262,,,,,,
16,TEFNW25,350220,,,,,,
16,RNFNW26,349608,,,,,,
16,YIFNW27,350289,,,,,,
16,KWFNW48,349791,,,,,,
16,FRFNW49,349200,,,,,,
16,FXFNW50,348642,,,,,,
16,CLLYW01,346737,,,,,,
16,PYLYW02,350220,,,,,,
16,CBLYW03,347922,,,,,,
16,SRLYW04,343590,,,,,,
16,QXLYW05,340464,,,,,,
16,ZFLYW06,343905,,,,,,
16,QTLYW07,344949,,,,,,
16,CALYW08,346272,,,,,,
16,SOLYW09,346401,,,,,,
16,OPLYW10,345471,,,,,,
16,GCLYW11,347178,,,,,,
16,NPLYW12,345909,,,,,,
16,EELYW13,346029,,,,,,
16,ZDLYW14,346047,,,,,,
16,JVLYW15,346644,,,,,,
16,ULLYW16,343794,,,,,,
16,UULYW17,346566,,,,,,
16,FJLYW18,347154,,,,,,
16,SOLYW19,346173,,,,,,
16,WHLYW20,347961,,,,,,
16,MZLYW21,349497,,,,,,
16,AWLYW22,347871,,,,,,
16,FLLYW23,350205,,,,,,
16,WELYW24,350241,,,,,,
16,FKLYW25,348090,,,,,,
16,DRLYW26,350139,,,,,,
16,DQLYW27,350223,,,,,,
16,RALYW28,350148,,,,,,
16,YZLYW29,331401,,,,,,
16,UXLYW30,350253,,,,,,
16,COLYW31,350259,,,,,,
16,HULYW32,350250,,,,,,
16,COLYW33,350157,,,,,,
16,KWLYW34,350223,,,,,,
16,OTLYW35,350271,,,,,,
16,HELYW36,350232,,,,,,
16,SGLYW37,348873,,,,,,
16,CGLYW38,350220,,,,,,
16,CRLYW39,350283,,,,,,
16,KSLYW40,350190,,,,,,
16,IULYW41,350244,,,,,,
16,YZLYW42,350214,,,,,,
16,SDLYW43,349596,,,,,,
16,IELYW44,347802,,,,,,
16,DELYW45,350238,,,,,,
16,KTLYW46,349560,,,,,,
16,TYLYW47,350250,,,,,,
16,EYLYW48,350181,,,,,,
16,SFLYW49,350247,,,,,,
16,TRLYW50,350199,,,,,,
16,AAV4W01,350277,,,,,,
16,PLV4W02,350259,,,,,,
16,CYV4W03,350271,,,,,,
16,YWV4W04,350220,,,,,,
16,NKV4W05,350229,,,,,,
16,YHV4W06,350256,,,,,,
16,OCV4W07,350271,,,,,,
16,PHV4W08,350229,,,,,,
16,QHV4W09,350283,,,,,,
16,CZV4W10,350226,,,,,,
16,FGV4W11,350217,,,,,,
16,SJV4W12,350148,,,,,,
16,JOV4W13,350238,,,,,,
16,KTV4W14,350232,,,,,,
16,BEV4W15,350256,,,,,,
16,NXV4W16,350154,,,,,,
16,XTV4W17,350238,,,,,,
16,RHV4W18,350136,,,,,,
16,EMV4W19,350094,,,,,,
16,WUV4W20,350223,,,,,,
16,EMV4W21,350208,,,,,,
16,RSV4W22,349215,,,,,,
16,GDV4W23,350199,,,,,,
16,ERV4W24,350031,,,,,,
16,JXV4W25,349254,,,,,,
16,HKV4W26,347340,,,,,,
16,DTV4W27,349554,,,,,,
16,LUV4W28,350205,,,,,,
16,HGV4W29,349485,,,,,,
16,COV4W30,350223,,,,,,
16,OFV4W31,347994,,,,,,
16,UIV4W32,347730,,,,,,
16,XBV4W33,343248,,,,,,
16,JUV4W34,348957,,,,,,
16,KHV4W35,343905,,,,,,
16,CDV4W36,349116,,,,,,
16,LIV4W37,343521,,,,,,
16,UTV4W38,348486,,,,,,
16,OAV4W39,349761,,,,,,
16,DGV4W40,350205,,,,,,
16,KSV4W41,348231,,,,,,
16,JEV4W42,348219,,,,,,
16,XDV4W43,347595,,,,,,
16,UDV4W44,350145,,,,,,
16,IWV4W45,347253,,,,,,
16,ZYV4W46,350280,,,,,,
16,KIV4W47,348276,,,,,,
16,FZV4W48,348915,,,,,,
16,RIV4W49,332766,,,,,,
16,VEV4W50,348270,,,,,,
16,TJ6NW01,350229,,,,,,
16,HB6NW02,350181,,,,,,
16,UE6NW03,350214,,,,,,
16,ZV6NW04,350154,,,,,,
16,ZR6NW05,350175,,,,,,
16,FH6NW06,350196,,,,,,
16,CV6NW07,350097,,,,,,
16,EV6NW08,344337,,,,,,
16,VQ6NW09,348621,,,,,,
16,LT6NW10,350160,,,,,,
16,HF6NW11,347475,,,,,,
16,MN6NW12,349422,,,,,,
16,ID6NW13,350169,,,,,,
16,SC6NW14,350226,,,,,,
16,CV6NW15,350178,,,,,,
16,CG6NW16,350196,,,,,,
16,FY6NW17,350211,,,,,,
16,MA6NW18,350181,,,,,,
16,LI6NW19,349674,,,,,,
16,JT6NW20,350226,,,,,,
16,DY6NW21,350247,,,,,,
16,EQ6NW22,350229,,,,,,
16,RS6NW23,350235,,,,,,
16,WO6NW24,350175,,,,,,
16,EK6NW25,350193,,,,,,
16,DA6NW26,350145,,,,,,
16,XB6NW27,350208,,,,,,
16,XN6NW28,349266,,,,,,
16,XT6NW29,350217,,,,,,
16,TQ6NW30,346695,,,,,,
16,LW6NW31,350163,,,,,,
16,SD6NW32,350139,,,,,,
16,PZ6NW33,350235,,,,,,
16,BE6NW34,350187,,,,,,
16,JD6NW35,350238,,,,,,
16,JN6NW36,350232,,,,,,
16,HR6NW37,350190,,,,,,
16,PI6NW38,350178,,,,,,
16,AV6NW39,350217,,,,,,
16,WP6NW40,349842,,,,,,
16,HD6NW41,350253,,,,,,
16,YR6NW42,348963,,,,,,
16,RB6NW43,350196,,,,,,
16,ID6NW44,349995,,,,,,
16,AZ6NW45,348630,,,,,,
16,DS6NW46,350196,,,,,,
16,OS6NW47,350133,,,,,,
16,IH6NW48,350157,,,,,,
16,GB6NW49,350214,,,,,,
16,BR6NW50,350130,,,,,,
16,QSLDW01,349971,,,,,,
16,FALDW02,346323,,,,,,
16,APLDW03,347424,,,,,,
16,TFLDW04,348399,,,,,,
16,LPLDW05,344274,,,,,,
16,MBLDW06,347964,,,,,,
16,WDLDW07,344199,,,,,,
16,JHLDW08,349551,,,,,,
16,YBLDW09,345363,,,,,,
16,LNLDW10,350124,,,,,,
16,QXLDW11,347709,,,,,,
16,DKLDW12,347073,,,,,,
16,ARLDW13,346677,,,,,,
16,YOLDW14,350214,,,,,,
16,JILDW15,345864,,,,,,
16,CZLDW16,343776,,,,,,
16,UFLDW17,342150,,,,,,
16,YPLDW18,346371,,,,,,
16,YXLDW19,342891,,,,,,
16,QCLDW20,343146,,,,,,
16,IDLDW21,344817,,,,,,
16,SLLDW22,339696,,,,,,
16,MCLDW23,341667,,,,,,
16,VLLDW24,342144,,,,,,
16,JALDW25,340194,,,,,,
16,JELDW26,344223,,,,,,
16,PNLDW27,296565,,,,,,
16,BSLDW28,328074,,,,,,
16,OVLDW29,346029,,,,,,
16,AJLDW30,350196,,,,,,
16,RELDW31,347334,,,,,,
16,VCLDW32,349995,,,,,,
16,NMLDW33,349068,,,,,,
16,GRLDW34,350187,,,,,,
16,ETLDW35,350127,,,,,,
16,JALDW36,350112,,,,,,
16,KJLDW37,349011,,,,,,
16,ENLDW38,350127,,,,,,
16,FRLDW39,350079,,,,,,
16,XYLDW40,348678,,,,,,
16,VNLDW41,349062,,,,,,
16,FJLDW42,350061,,,,,,
16,ZXLDW43,349935,,,,,,
16,KHLDW44,342954,,,,,,
16,EGLDW45,342126,,,,,,
16,ACLDW46,343788,,,,,,
16,XHLDW47,346986,,,,,,
16,LELDW48,348822,,,,,,
16,HPLDW50,348339,,,,,,
16,YZ0YW01,349887,,,,,,
16,VE0YW06,348006,,,,,,
16,GP0YW07,347292,,,,,,
16,RI0YW08,295956,,,,,,
16,TF0YW09,312288,,,,,,
16,IN0YW10,334584,,,,,,
16,NX0YW11,312252,,,,,,
16,XB0YW12,345771,,,,,,
16,ND0YW13,347343,,,,,,
16,ZM0YW14,349383,,,,,,
16,DP0YW15,350037,,,,,,
16,CY0YW16,346119,,,,,,
16,NY0YW17,347943,,,,,,
16,TG0YW18,347133,,,,,,
16,CD0YW19,347292,,,,,,
16,YA0YW20,349911,,,,,,
16,FQ0YW21,347844,,,,,,
16,SY0YW22,344790,,,,,,
16,CR0YW23,349992,,,,,,
16,GQ0YW24,350223,,,,,,
16,SQ0YW25,350025,,,,,,
16,DE0YW26,341220,,,,,,
16,YQ0YW27,344751,,,,,,
16,SD0YW28,346203,,,,,,
16,EW0YW29,349527,,,,,,
16,TH0YW30,343899,,,,,,
16,FV0YW31,345159,,,,,,
16,MJ0YW32,349623,,,,,,
16,XW0YW33,340539,,,,,,
16,QI0YW34,347802,,,,,,
16,WK0YW35,346854,,,,,,
16,GQ0YW36,347580,,,,,,
16,HI0YW37,346296,,,,,,
16,IX0YW38,346560,,,,,,
16,EZ0YW39,347979,,,,,,
16,ZW0YW40,302886,,,,,,
16,WI0YW41,293349,,,,,,
16,UM0YW42,312225,,,,,,
16,LX0YW43,345438,,,,,,
16,AX0YW44,349707,,,,,,
16,FQ0YW45,309954,,,,,,
16,CG0YW46,349857,,,,,,
16,JQ0YW47,345663,,,,,,
16,VJ0YW48,345258,,,,,,
16,EJ0YW49,349617,,,,,,
16,BF0YW50,342042,,,,,,
16,AY4CW25,350202,,,,,,
16,UH4CW26,344946,,,,,,
16,KN4CW27,350187,,,,,,
16,XQ4CW28,350079,,,,,,
16,HV4CW29,350211,,,,,,
16,YF4CW30,350148,,,,,,
16,WX4CW31,350217,,,,,,
16,LW4CW32,350214,,,,,,
16,BZ4CW33,350178,,,,,,
16,XZ4CW34,350223,,,,,,
16,WT4CW35,348255,,,,,,
16,CG4CW36,350184,,,,,,
16,IZ4CW37,350193,,,,,,
16,GQ4CW38,350247,,,,,,
16,MZ4CW39,350208,,,,,,
16,SU4CW40,350247,,,,,,
16,YT4CW41,350163,,,,,,
16,VX4CW42,349116,,,,,,
16,OM4CW43,350250,,,,,,
16,BY4CW44,350229,,,,,,
16,AK4CW45,350163,,,,,,
16,PK4CW46,350250,,,,,,
16,RW4CW47,350145,,,,,,
16,JM4CW48,350205,,,,,,
16,FZ4CW49,347619,,,,,,
16,HE4CW50,349437,,,,,,
16,MBT5W01,350292,,,,,,
16,JGT5W02,350142,,,,,,
16,WNT5W03,350259,,,,,,
16,ZLT5W04,349143,,,,,,
16,GHT5W05,350226,,,,,,
16,DIT5W06,350247,,,,,,
16,CET5W07,350274,,,,,,
16,HCT5W08,350226,,,,,,
16,BNT5W09,350295,,,,,,
16,HPT5W10,348093,,,,,,
16,YYT5W11,350262,,,,,,
16,ZLT5W12,350289,,,,,,
16,EST5W15,350271,,,,,,
16,OLT5W16,350271,,,,,,
16,PUT5W17,350295,,,,,,
16,KNT5W18,350271,,,,,,
16,ROT5W19,350289,,,,,,
16,HWT5W20,350136,,,,,,
16,KOT5W21,350265,,,,,,
16,BAT5W22,350241,,,,,,
16,MQT5W23,350310,,,,,,
16,STT5W24,350097,,,,,,
16,HHT5W25,335724,,,,,,
16,HM2VW01,350256,,,,,,
16,PG2VW02,350220,,,,,,
16,KS2VW03,350196,,,,,,
16,RS2VW04,350271,,,,,,
16,GN2VW05,350217,,,,,,
16,CX2VW06,349497,,,,,,
16,CD2VW07,349020,,,,,,
16,ZO2VW08,350211,,,,,,
16,VM2VW09,350184,,,,,,
16,WP2VW10,350262,,,,,,
16,QO2VW11,350232,,,,,,
16,WK2VW12,350238,,,,,,
16,SM2VW13,350256,,,,,,
16,MG2VW14,345957,,,,,,
16,CI2VW15,350208,,,,,,
16,GG2VW16,350229,,,,,,
16,EW2VW17,350202,,,,,,
16,LC2VW18,350259,,,,,,
16,VI2VW19,350271,,,,,,
16,JS2VW20,349191,,,,,,
16,VZ2VW21,349254,,,,,,
16,IU2VW22,348363,,,,,,
16,TN2VW23,349404,,,,,,
16,MX2VW24,350001,,,,,,
16,BY2VW25,350268,,,,,,
16,UF2VW26,350280,,,,,,
16,WR2VW27,345603,,,,,,
16,QS2VW28,350088,,,,,,
16,QF2VW29,350295,,,,,,
16,OY2VW30,350268,,,,,,
16,GL2VW31,350196,,,,,,
16,PY2VW32,350247,,,,,,
16,HW2VW33,350151,,,,,,
16,SF2VW34,350292,,,,,,
16,SW2VW35,345177,,,,,,
16,SN2VW36,350232,,,,,,
16,DD2VW37,350241,,,,,,
16,UR2VW38,350268,,,,,,
16,GC2VW39,350265,,,,,,
16,RF2VW40,348831,,,,,,
16,AO2VW41,350259,,,,,,
16,ED2VW42,350208,,,,,,
16,NA2VW43,347379,,,,,,
16,JN2VW44,350214,,,,,,
16,GS2VW45,349440,,,,,,
16,LQ2VW46,350283,,,,,,
16,UL2VW47,350223,,,,,,
16,MK2VW48,350142,,,,,,
16,JJ2VW49,350061,,,,,,
16,MX2VW50,350241,,,,,,
16,UG42W01,350163,,,,,,
16,EE42W02,349626,,,,,,
16,FH42W03,349011,,,,,,
16,CT42W04,350196,,,,,,
16,XZ42W05,350226,,,,,,
16,LO42W06,350184,,,,,,
16,NJ42W07,350247,,,,,,
16,XR42W08,350163,,,,,,
16,HM42W09,350115,,,,,,
16,KH42W10,350139,,,,,,
16,MF42W11,350154,,,,,,
16,ZZ42W12,350073,,,,,,
16,LC42W13,350148,,,,,,
16,SS42W14,350130,,,,,,
16,RK42W15,350160,,,,,,
16,HW42W16,350109,,,,,,
16,PT42W17,350127,,,,,,
16,KT42W18,350088,,,,,,
16,JZ42W19,309609,,,,,,
16,XG42W20,309561,,,,,,
16,XQ42W21,309612,,,,,,
16,PG42W22,309525,,,,,,
16,GX42W23,308166,,,,,,
16,CL42W24,309366,,,,,,
16,NU42W25,346236,,,,,,
16,CX42W26,350136,,,,,,
16,ZF42W27,350208,,,,,,
16,KO42W28,350244,,,,,,
16,HE42W29,350265,,,,,,
16,TD42W30,350241,,,,,,
16,OK42W31,350253,,,,,,
16,BN42W32,350235,,,,,,
16,SP42W33,350190,,,,,,
16,YU42W34,336951,,,,,,
16,YE42W35,350250,,,,,,
16,HH42W36,350229,,,,,,
16,OD42W37,350205,,,,,,
16,JW42W38,350214,,,,,,
16,PT42W39,350271,,,,,,
16,TN42W40,344865,,,,,,
16,ZH42W41,350208,,,,,,
16,EW42W42,350241,,,,,,
16,HJ42W43,350229,,,,,,
16,WK42W44,350211,,,,,,
16,IV42W45,350223,,,,,,
16,LF42W46,350244,,,,,,
16,FU42W47,350208,,,,,,
16,SN42W48,350160,,,,,,
16,OC42W49,350229,,,,,,
16,OR42W50,350091,,,,,,
16,ZI52W01,349350,,,,,,
16,MI52W02,350238,,,,,,
16,NV52W03,350262,,,,,,
16,JW52W04,350247,,,,,,
16,WO52W05,350280,,,,,,
16,ZO52W06,350229,,,,,,
16,LG52W07,350259,,,,,,
16,DG52W08,350256,,,,,,
16,FF52W09,349362,,,,,,
16,GI52W10,350172,,,,,,
16,SN52W11,348966,,,,,,
16,LC52W12,350181,,,,,,
16,SC52W13,350277,,,,,,
16,BU52W14,350118,,,,,,
16,LV52W15,350268,,,,,,
16,HN52W16,348042,,,,,,
16,FB52W17,350253,,,,,,
16,OR52W18,350256,,,,,,
16,UW52W19,350259,,,,,,
16,JL52W20,348711,,,,,,
16,AA52W21,350223,,,,,,
16,OU52W22,350253,,,,,,
16,WX52W23,350244,,,,,,
16,TZ52W24,350226,,,,,,
16,QL52W25,350121,,,,,,
16,HJ52W26,349263,,,,,,
16,WF52W27,350211,,,,,,
16,ZM52W28,350232,,,,,,
16,WK52W29,350112,,,,,,
16,PK52W30,350193,,,,,,
16,TP52W31,350235,,,,,,
16,KA52W32,350271,,,,,,
16,GL52W33,350241,,,,,,
16,JK52W34,350235,,,,,,
16,RL52W35,350241,,,,,,
16,MJ52W36,348966,,,,,,
16,WU52W37,344229,,,,,,
16,HR52W38,350244,,,,,,
16,YR52W39,350109,,,,,,
16,FV52W40,350277,,,,,,
16,IC52W41,350223,,,,,,
16,DA52W42,350184,,,,,,
16,NY52W43,350211,,,,,,
16,RZ52W44,350193,,,,,,
16,CB52W45,350205,,,,,,
16,VK52W46,321612,,,,,,
16,GY52W47,321630,,,,,,
16,SL52W48,321126,,,,,,
16,QO52W49,319191,,,,,,
16,NL52W50,349647,,,,,,
16,OJ74W01,349032,,,,,,
16,HF74W02,349032,,,,,,
16,YY74W03,349278,,,,,,
16,MC74W04,348378,,,,,,
16,YH74W05,349185,,,,,,
16,NE74W06,350244,,,,,,
16,FU74W07,345207,,,,,,
16,BR74W08,350199,,,,,,
16,LK74W09,350247,,,,,,
16,MH74W10,349458,,,,,,
16,UK74W11,350067,,,,,,
16,HP74W12,347709,,,,,,
16,PC74W13,349302,,,,,,
16,DX74W14,350241,,,,,,
16,BV74W15,349290,,,,,,
16,BK74W16,350244,,,,,,
16,DU74W17,350238,,,,,,
16,HZ74W18,349491,,,,,,
16,UY74W19,350286,,,,,,
16,BP74W20,349176,,,,,,
16,MP74W21,346569,,,,,,
16,AU74W22,349521,,,,,,
16,OQ74W23,350229,,,,,,
16,EL74W25,335832,,,,,,
16,WB74W26,349962,,,,,,
16,ZF74W27,350265,,,,,,
16,BG74W28,349431,,,,,,
16,QD74W29,343458,,,,,,
16,BR74W30,347397,,,,,,
16,PW74W31,350259,,,,,,
16,UO74W32,350217,,,,,,
16,AC74W33,350235,,,,,,
16,GD74W34,350223,,,,,,
16,BK74W35,350115,,,,,,
16,NC74W36,350262,,,,,,
16,XN74W37,350247,,,,,,
16,JW74W38,350286,,,,,,
16,VF74W39,350256,,,,,,
16,JN74W40,346905,,,,,,
16,BY74W41,348024,,,,,,
16,XR74W42,350259,,,,,,
16,BA74W43,342117,,,,,,
16,WV74W44,348909,,,,,,
16,IX74W45,350289,,,,,,
16,DD74W46,350274,,,,,,
16,YC74W47,348351,,,,,,
16,IE74W48,349590,,,,,,
16,UX74W49,346965,,,,,,
16,OX74W50,350226,,,,,,
16,OLRYW01,348957,,,,,,
16,PURYW02,348879,,,,,,
16,YURYW03,348657,,,,,,
16,EMRYW04,349245,,,,,,
16,WERYW05,344823,,,,,,
16,KLRYW06,346368,,,,,,
16,UORYW07,348939,,,,,,
16,QQRYW08,348771,,,,,,
16,ZCRYW09,348687,,,,,,
16,NARYW10,349029,,,,,,
16,GKRYW11,350247,,,,,,
16,UERYW12,350256,,,,,,
16,HKRYW13,349050,,,,,,
16,EVRYW14,348810,,,,,,
16,EERYW15,348882,,,,,,
16,CYRYW16,348990,,,,,,
16,QLRYW17,349146,,,,,,
16,YQRYW18,350256,,,,,,
16,JDRYW19,350295,,,,,,
16,THRYW20,349101,,,,,,
16,WJRYW21,341580,,,,,,
16,ZDRYW22,350274,,,,,,
16,MSRYW23,348621,,,,,,
16,JJRYW24,349044,,,,,,
16,LSRYW25,350274,,,,,,
16,FRRYW26,349335,,,,,,
16,JORYW27,350289,,,,,,
16,RDRYW28,350307,,,,,,
16,QLRYW29,350304,,,,,,
16,MORYW30,349479,,,,,,
16,PIRYW31,350289,,,,,,
16,HRRYW32,350256,,,,,,
16,CMRYW33,350241,,,,,,
